fecha;exportaciones_petroleras_musd_fob;exportaciones_no_petroleras_musd_fob;importaciones_musd_fob;remesas_musd
2039-12;736.45;1342.92;1114.15;447.98
2039-12;893.5;868.29;1503.88;440.92
2039-12;557.47;1456.67;941.06;391.71
2039-12;634.47;786.78;952.13;266.15
2039-12;701.16;1498.98;1691.08;404.8
2039-12;728.97;1145.14;1832.5;287.26
2039-12;686.41;918.92;1827.32;435.1
2039-12;710.44;810.73;1941.54;230.89
2039-12;442.65;791.4;1198.42;350.71
2039-12;510.88;1199.57;1199.48;284.7
2039-12;854.67;1146.92;1376.81;328.19
2039-12;928.5;1156.64;1837.22;213.81
2039-12;792.09;959.29;1715.85;478.85
2039-12;465.06;1149.07;1364.97;213.78
2039-12;407.49;1394.84;1949.87;377.41
2039-12;836;1320.79;1347.9;341.12
2039-12;382.67;1435.34;1153.24;463.72
2039-12;603.83;1014.3;1141.64;296.88
2039-12;468.21;1039.23;960.79;201.33
2039-12;929.58;1291.14;1934.78;359.04
2039-12;938.22;863.26;1707.34;432.81
2039-12;386.33;1456.68;1774.74;216.04
2039-12;406.86;1113.81;1430.48;361.48
2039-12;524.31;867.19;1613.12;461.16
2039-12;694.61;1160.69;939.09;371.25
2040-01;387.17;1435.21;1460.75;466.08
2040-01;370.12;1459.89;1474.46;224.24
2040-01;862.92;1082.39;1258.15;273.07
2040-01;814.2;1121.51;1475.45;400.85
2040-01;735.35;821.99;1756.33;256.64
2040-01;705.58;1498.24;1921.28;247.26
2040-01;862.49;771.87;1460.4;241.47
2040-01;814.31;1047.51;1879.29;370.13
2040-01;487.65;822.17;1150.16;449.37
2040-01;387.97;817.49;1553.96;420.71
2040-01;383.21;1442.17;1702.76;344.83
2040-01;511.48;1386.54;1033.05;271.14
2040-01;936.57;770.93;1903.81;338.58
2040-01;688.15;849.15;1263.94;382.6
2040-01;793.59;1002.57;1838.35;211.24
2040-01;395.22;1278.73;1693.36;205.71
2040-01;795.01;1125.48;NA;431.54
2040-01;711.82;1398.29;1227.39;269.62
2040-01;713.1;1025.7;1010.29;381.81
2040-01;763.5;1325.17;1681.63;288.04
2040-01;824.45;788.08;1325.37;249.95
2040-01;744.94;1321.55;1773.61;470.9
2040-01;532.23;916.05;1620.57;405.08
2040-01;941.31;1259.24;1566.27;214.08
2040-01;491.16;1265.01;1506.1;451.14
2040-01;487.93;862.01;1254.57;271.34
2040-01;397.84;821.12;NA;251.94
2040-01;412.77;1120.19;NA;457.61
2040-01;521.37;1069.49;1532.21;258.83
2040-01;482.02;1001.39;1252.15;314.05
2040-01;889.43;935.17;1806.16;275.83
2040-02;357;1435.82;1297.79;467.86
2040-02;689.51;1013.23;1213.75;260.72
2040-02;825.69;1038.66;1887.04;305.99
2040-02;388.51;842.28;1293.19;200.34
2040-02;621.61;1234.81;1049.3;250.89
2040-02;561.61;1406.99;1510.47;223.31
2040-02;856.02;914.15;1083.25;355.38
2040-02;401.57;1335.67;1289.41;462.77
2040-02;700.42;1467;1216.08;425.72
2040-02;577.44;797.91;1159.48;283.26
2040-02;866.56;1416.22;1704.98;465.88
2040-02;792.34;1455.79;1138.67;224.41
2040-02;806.3;1062.62;1662.01;305.63
2040-02;402.02;1324.19;1429.99;371.62
2040-02;603.12;994.67;1522.26;272.06
2040-02;476.38;758.58;1868.56;461.46
2040-02;357.46;1329.57;994.22;457.99
2040-02;519.89;1334.31;1653.54;330.83
2040-02;635.93;950.82;1613.66;354.46
2040-02;785.08;1085.97;992.43;222.46
2040-02;799.78;1471.11;1461.18;226.01
2040-02;540.64;1060.53;1596.71;438.36
2040-02;863.41;872.7;1465.34;249.43
2040-02;690.61;1031.16;1308.75;385.75
2040-02;598.49;1099.93;1558.51;247.39
2040-02;478.87;1058.97;1766.74;234.09
2040-02;565.21;1341.77;1540.1;348.38
2040-02;355.09;1466.62;1083.88;242.17
2040-02;351.76;769.65;1215.79;341.19
2040-03;502.05;1083.27;1325.97;466.4
2040-03;864.58;1478.35;1306.29;309.01
2040-03;887.43;951.11;1161.96;292.74
2040-03;511.18;1057.35;1914.58;456.17
2040-03;430.39;750.52;1629.21;261.83
2040-03;656.01;1363.55;1657.3;444.72
2040-03;935.26;1227.27;1781.31;239.61
2040-03;907.21;955.55;1803.71;269.24
2040-03;424.16;755.93;1186.8;226.57
2040-03;716.53;1022.36;NA;375.82
2040-03;804.24;1258.18;1445.4;419.25
2040-03;843.37;1152.17;1508.46;415.36
2040-03;471.87;833.06;1501.47;462.87
2040-03;658.74;1167.78;999.84;356.39
2040-03;854.29;1125.13;1024.32;357.75
2040-03;659.87;1276.29;1518.22;257.28
2040-03;757.04;882.47;1569.85;232.74
2040-03;677.22;1062.15;1729.74;387.47
2040-03;937.08;882.42;1796.11;412.99
2040-03;864.82;1276.33;1206.71;349.74
2040-03;821.08;1455.57;1272.48;395.27
2040-03;369.32;900.71;1504.63;408.54
2040-03;823.32;1422.99;1068.64;427.46
2040-03;392.88;941.02;1913.76;358.16
2040-03;436.15;1038.24;1892.52;381.37
2040-03;768.56;1348.21;1324.18;426.81
2040-03;784.07;1198.91;1572.63;314.75
2040-03;560.89;1245.9;1036.37;328.85
2040-03;516.27;1329.88;1452.95;426.63
2040-03;859.57;1250.05;1292.09;296.88
2040-03;662.33;1121.34;1489.56;354.29
2040-04;371.52;975.3;1380.12;236.88
2040-04;531.46;1007.93;1618.28;248.72
2040-04;478.81;1416.14;1405.93;367.28
2040-04;623.88;903.59;1773.6;242.53
2040-04;470.45;1090.39;1543.47;280.26
2040-04;662.62;1039.22;905.06;305.29
2040-04;581.35;1429.83;1359.6;349.66
2040-04;357.2;828.44;1571.33;439.9
2040-04;855.16;933.48;946.98;293.95
2040-04;636.57;1319.2;1163.52;276.02
2040-04;415.1;990.07;1903.26;436.24
2040-04;770.76;916.96;1272.62;239.27
2040-04;571.49;1374.72;1873.09;397.4
2040-04;754.18;939.3;1547.32;407.65
2040-04;714.32;936.41;924.92;356.47
2040-04;669.9;1078.64;1212.13;242.8
2040-04;853.05;1109.8;1122.79;373.47
2040-04;394.87;888.39;1421.68;344.56
2040-04;689.5;810.86;1272.29;457.01
2040-04;848.84;1451.23;1928;405.54
2040-04;592.51;896.55;1574.67;279.21
2040-04;823.71;1015.2;1945.19;270.62
2040-04;798.27;1243.37;1712.28;349.05
2040-04;894.94;941.79;1764.44;344.12
2040-04;638.53;970.68;1353.48;200.41
2040-04;386.26;999.28;956.72;404.28
2040-04;446.79;1248.66;1064.38;258.64
2040-04;479.73;1059.75;1111.9;440.12
2040-04;496.63;1386.52;1320.88;361.55
2040-04;354.81;1101.97;1506.64;349.38
2040-05;526.51;826.46;1053.56;398.23
2040-05;375.33;913.06;1011.69;407.59
2040-05;662.51;1004.56;1253.8;225.44
2040-05;536.02;794.13;1074.33;330.7
2040-05;613.04;1492.41;1112.65;285.36
2040-05;407.38;1341.19;939.23;241.8
2040-05;569.09;969.42;1061.77;476.58
2040-05;645.47;805.75;1521.91;466.18
2040-05;350.41;1351.1;1743.72;226.7
2040-05;867.97;862.15;1420.19;465.22
2040-05;906.1;986.3;1685.93;242.11
2040-05;511.63;1213.33;1843.68;219.82
2040-05;499.68;1082.16;936.67;221.86
2040-05;933.56;1270.62;1118.52;468.21
2040-05;408.77;1215.26;1419.21;431.48
2040-05;889.87;1156.3;1378.85;382.15
2040-05;948.3;758.35;906;205.13
2040-05;531.75;1382.52;904.56;375.16
2040-05;523.3;1455.75;1129;210.96
2040-05;516.41;1132.27;1628.93;281.21
2040-05;615.91;1175.01;1258.53;338.47
2040-05;688.09;1270.49;1079.67;328.65
2040-05;784.42;1188.82;1196.06;362.41
2040-05;713.77;1438.19;929.91;365.35
2040-05;350.7;863.74;1236.97;381.72
2040-05;528.01;759.1;1428.16;316.4
2040-05;705.31;885.35;1595.94;417.53
2040-05;446.3;1271.46;956.18;329.48
2040-05;778.18;840.99;1606.5;451.5
2040-05;616.44;1227.24;1693.11;454.88
2040-05;457.09;805.34;1790.42;226.25
2040-06;883.21;1449.35;1243.45;344.55
2040-06;931.37;1405.17;928.11;351.85
2040-06;895.88;1281.86;1839.07;317.01
2040-06;752.55;1204.99;1062.02;261.36
2040-06;828.15;1343.47;1565.38;427.05
2040-06;928.77;1470.93;1011.47;201.67
2040-06;726.85;877.82;1496.79;259.87
2040-06;633.97;983.86;1514.55;295.98
2040-06;944.65;1230.83;1784.6;361.63
2040-06;487.24;1442.72;1627.14;450.31
2040-06;665.93;772.52;1012.49;470.47
2040-06;430.89;1077;1813.48;306.66
2040-06;753.38;1358.64;909.8;226.71
2040-06;706.98;1398.6;1099.26;351.09
2040-06;638.12;1270.54;1451.96;236.33
2040-06;696.7;1268.82;1483.81;310.97
2040-06;577.04;849.35;1214.94;333.48
2040-06;575.61;1201.08;1293.29;459.94
2040-06;885.37;754.63;1722.74;305.16
2040-06;762.03;1141.9;1894.19;325.69
2040-06;906.93;1121.77;969.35;392.59
2040-06;858.87;1350.36;1423.63;225.66
2040-06;709.3;1319.72;963.72;202.04
2040-06;583.78;1067.24;1015.32;308.28
2040-06;414.28;1047.61;1489.22;252.24
2040-06;712.08;1315.41;1737.4;360.5
2040-06;518.66;908.69;1674.45;346.28
2040-06;436.96;968.51;1425.79;374.1
2040-06;435.73;1068.92;1613.34;259.86
2040-06;863.86;1332.51;1201.79;334.85
2040-07;745;975.72;1477.28;398.59
2040-07;514.2;945.58;1891.53;408.5
2040-07;937.36;1302.27;1585.86;329.94
2040-07;435.3;1347.03;1208.15;219.99
2040-07;647.5;1134.22;1683.69;368.69
2040-07;798.28;1317.57;1359.53;458.37
2040-07;830.92;1408.86;1807.02;279.62
2040-07;701.12;1202.69;1686.03;315.06
2040-07;592.6;1250.8;1212.01;320.76
2040-07;876.63;1203.75;1326.06;323.53
2040-07;527.47;796.96;1026.79;268.44
2040-07;405.05;922.31;1557.82;464.05
2040-07;662.19;1264.5;1211.37;272.79
2040-07;788.86;1319.2;1504.35;408.47
2040-07;388.3;935.26;901.96;333.86
2040-07;942.15;839.98;1564.75;377.66
2040-07;687.68;947.98;1102.28;346.15
2040-07;675.16;1111.56;1760.37;394.55
2040-07;451.37;915.63;1519.88;239.79
2040-07;812.26;922.3;1943.94;399.65
2040-07;871.14;1412.24;918;262.56
2040-07;549.62;878.4;1864.08;335.1
2040-07;662.09;1095.38;1154.92;351.2
2040-07;396.86;818.98;989.79;390.47
2040-07;769.06;1206.83;1852.65;368.98
2040-07;771.76;1424.67;1409.44;278.89
2040-07;824.86;1000.54;1165.05;300.01
2040-07;520.97;1247.92;1347.1;405.85
2040-07;514.17;790.33;1609.96;413.86
2040-07;406.96;792.18;1151.66;205.46
2040-07;939.8;844.52;905.92;348.12
2040-08;433.15;1470.76;1802.47;219.83
2040-08;901.06;871.31;1546.48;286.73
2040-08;428.79;816.37;1268.37;413.67
2040-08;721.92;1200.65;1163.55;376.99
2040-08;810.82;1153.02;962;405.46
2040-08;710.41;1356.59;1668.1;453.39
2040-08;588.31;1240.39;1650.39;307.65
2040-08;625.37;1134.52;1474.66;261.99
2040-08;561.09;907.02;1427.47;305.8
2040-08;600.18;1322.14;1487.28;268.92
2040-08;903.44;1220.85;1334.94;202.03
2040-08;893.42;1304.94;914.04;302.62
2040-08;559.3;1114.88;1194.03;389.03
2040-08;856.08;1321.85;1114.06;418.02
2040-08;702.81;1237.32;1336.25;396.61
2040-08;801.25;1383.58;1916.69;407.92
2040-08;385.18;1358.58;1699.09;449.22
2040-08;852.75;1361.62;1036.66;355.38
2040-08;887.06;1496.24;1765.01;398.57
2040-08;371.21;1302.1;1696.31;226.44
2040-08;416.84;1037.39;1102.57;479.5
2040-08;617.87;1381.64;1885.88;401.66
2040-08;877.89;1323.13;1730.43;414.51
2040-08;946.78;1150.11;1071.59;327.61
2040-08;637.67;1294.82;1911.38;208.05
2040-08;445.66;1379.23;1005.93;357.21
2040-08;874.1;1246.85;1108.01;291.75
2040-08;705.26;1224.9;1757;398.32
2040-08;859.68;1068.32;1869.83;465.39
2040-08;476.67;970.13;1185.14;475.51
2040-08;596.16;1482.55;920.81;403.04
2040-09;595.54;1361.69;1121.13;380.46
2040-09;949.82;902.89;1302.4;227.81
2040-09;618.2;1497.53;970.56;438.92
2040-09;938.72;1424.11;931.03;303.35
2040-09;410.91;898.78;1783.46;359.26
2040-09;371.89;1143.74;1610.58;320.8
2040-09;847.21;1127.13;974.04;230.42
2040-09;892.32;1342.96;1706.3;439.89
2040-09;635.58;859.27;1464.95;441.24
2040-09;849.36;1246.12;1137.58;433.12
2040-09;758.98;1303.22;1045.48;347.34
2040-09;858.71;980.28;925.05;432.58
2040-09;757.81;854.64;1824.11;432.26
2040-09;774.86;973.11;1491.36;317.17
2040-09;457.49;1295.8;1741.3;395.74
2040-09;694.31;1444.44;1695.03;385.86
2040-09;637.73;1235.17;1826.57;316.31
2040-09;880.74;880.34;1732.75;420.22
2040-09;546.93;1401.77;1194.1;228.76
2040-09;541.49;927.47;1061.61;324.08
2040-09;723.06;1210.54;921.59;451.47
2040-09;594.97;1460.63;1690.76;324.43
2040-09;897.1;1056.27;937.01;321.06
2040-09;931.05;784.04;1791.61;324.43
2040-09;804.83;775.2;1034.66;285.18
2040-09;626.54;923.95;1350.85;347.37
2040-09;406.78;1018.09;1675.47;462.29
2040-09;470.39;1270.62;1460.67;297.23
2040-09;639.36;1455.54;1471.31;220.37
2040-09;743.81;1127.87;1905.04;302.58
2040-10;367.17;1455.84;1408.62;313.21
2040-10;746.4;1492.99;1002.97;395.78
2040-10;461.77;1266.84;1945.9;371.84
2040-10;460.36;827.27;1612.99;221.67
2040-10;887.84;1094.57;944.39;308.8
2040-10;713.39;820.31;1095.43;232.83
2040-10;407.14;1311.54;1669.39;241.16
2040-10;893.8;1104.32;1845.08;462.89
2040-10;848.42;1447.76;1040.08;381.84
2040-10;364.41;811.51;1499.14;390.75
2040-10;886.67;1457.66;1063.46;236.41
2040-10;760.62;803.36;1128.04;401.61
2040-10;827.98;899.47;1453.83;458.22
2040-10;772.51;894.91;1489.24;457.01
2040-10;726.31;833;1243.74;468.78
2040-10;425.39;1289.95;944.92;258.84
2040-10;920.69;942.5;957.91;444.89
2040-10;874.99;1292.11;972.92;383.45
2040-10;749.54;822.58;1661.18;349.98
2040-10;823.73;1458.57;1063.65;292.8
2040-10;555.83;1295.61;1628.43;267.77
2040-10;783.14;1085.71;1158.76;367.86
2040-10;556.49;1396.96;1456.07;406.31
2040-10;564.65;1089.17;997.29;220.27
2040-10;788.52;1369.59;1439.95;217.62
2040-10;728.91;950.84;1456.5;455.19
2040-10;798.84;1319.79;1538.92;407.75
2040-10;612.79;1456.45;1873.28;349.28
2040-10;765.22;1428.46;NA;311.14
2040-10;937.5;826.36;1455.8;233.64
2040-10;767.23;972.61;1032.52;207.13
2040-11;636.49;880.24;1250.15;310
2040-11;783.91;1025.48;1389.95;271.85
2040-11;483.97;1001.68;1881.38;348.71
2040-11;746.01;1170.7;958.04;274.25
2040-11;793.29;1309.92;1420.67;373.19
2040-11;758.97;790.23;1179.75;282.26
2040-11;500.52;936.63;1175.88;309.54
2040-11;556.59;1405.77;1627.39;230.69
2040-11;681.42;1117.61;1666.73;331.55
2040-11;706.51;1358.6;1461.75;217.36
2040-11;689.72;858.87;1159.78;430.89
2040-11;823.4;760.93;1403.28;266.36
2040-11;391.89;1117.29;949.47;278.87
2040-11;467.26;908.57;1452.98;472.21
2040-11;641.78;1452.78;1429.99;337.03
2040-11;758.54;1124.14;1864.88;229.37
2040-11;805.7;1015.79;1949.21;462.54
2040-11;826.7;849.54;1681.79;384.12
2040-11;868.05;1127.41;1052.27;217.54
2040-11;822.45;1035.64;1856.14;469.84
2040-11;547.09;963.66;1908.05;378.48
2040-11;643;1191.14;NA;314.75
2040-11;534.49;1066.27;1482.74;318.8
2040-11;598.08;807.68;1413.3;427.48
2040-11;900.61;800.85;915.67;271.42
2040-11;654.27;1436.89;1914.52;450.99
2040-11;443.02;1362.94;1702.04;329.34
2040-11;785.38;1400.26;1282.56;246.17
2040-11;756.12;882.02;1705.98;342.79
2040-11;532.25;809.25;1811.58;436.91
2040-12;685.28;1385.52;1587.9;403.84
2040-12;605.78;906.36;1856.95;439.97
2040-12;638.24;960.42;1216.87;301.73
2040-12;505.86;1415.31;1934.41;432.4
2040-12;869.72;1468.33;1017.86;212.03
2040-12;826.18;1190.94;NA;342.09
2040-12;941.03;1386.8;1070.3;233.55
2040-12;362.39;1461.41;1768.34;365.46
2040-12;602.56;1273.54;1477.63;267.22
2040-12;711.5;1339.35;1755.6;443.4
2040-12;571.44;1387.88;1425.26;292.51
2040-12;896.23;1468.44;1678.36;334.37
2040-12;511.96;1490.69;NA;360.84
2040-12;760.86;797.17;919.56;304.56
2040-12;912.69;1035.78;1231.65;385.9
2040-12;432.64;1020.54;1130.24;298.94
2040-12;763.09;811.55;909.15;324.57
2040-12;855.51;883.82;1131.24;274.53
2040-12;411.6;1283.86;NA;320.38
2040-12;549.28;1205.99;1672.25;246.52
2040-12;660.46;1062.97;1628.41;301.33
2040-12;922.29;1092.4;1278.84;247.53
2040-12;549.06;796.66;1382.5;451.05
2040-12;411.59;1125.6;1882.8;430.44
2040-12;820.76;954.47;1426.68;421.63
2040-12;480.44;863.97;1426.99;407.02
2040-12;542.59;1248.75;1100.96;337.52
2040-12;615.71;846.84;1917.76;438.88
2040-12;588.31;1280.43;1257.66;217.5
2040-12;487.79;1029.71;922.67;223.05
2040-12;868.57;1041.1;1614.08;305.69
2041-01;869.43;1288.57;1670.33;265.81
2041-01;896.42;1273.99;1857.59;349.96
2041-01;846.16;1391.57;1170.1;232.83
2041-01;462.04;784.64;1704.51;278.41
2041-01;844.34;825.29;1846;206.52
2041-01;374.66;1063.24;962.27;216.4
2041-01;496.25;1301.2;1276.53;230.79
2041-01;369.1;882.31;1067.69;343.69
2041-01;525.18;1158.25;1880.76;366.04
2041-01;354.51;892.1;1280.92;313.14
2041-01;906.12;1282.2;1561.44;348.21
2041-01;422.28;1316.43;1432.62;385.64
2041-01;769.84;964.8;1943.9;434.18
2041-01;626.99;781.11;1668.49;267.36
2041-01;389.22;1369.35;1118.38;249.59
2041-01;909.19;878.21;1117.51;241.59
2041-01;466.2;1096.2;1561.24;447.26
2041-01;856;1206.02;1663.7;385.98
2041-01;396.37;1444.48;978.56;230.81
2041-01;544.65;827.59;1772.15;451.65
2041-01;509.82;1262.22;1776.07;469.12
2041-01;435.07;893.35;NA;442.52
2041-01;580.39;1388.96;1230.87;308.08
2041-01;475.1;1182.16;1486.36;276.71
2041-01;764.4;885.46;1502.57;439.76
2041-01;934.47;979.6;NA;399.74
2041-01;876.69;1408.68;1567.06;384.33
2041-01;501.74;1461.16;963.54;218.8
2041-01;819.11;1214.24;979.96;425.79
2041-01;935.88;1401.28;1705.41;239.84
2041-01;675.9;1345.49;1825.72;237.94
2041-02;806.01;977.81;1294.01;429.15
2041-02;516.25;1438.78;1502.21;216.08
2041-02;727.38;1373.53;1163.18;479.68
2041-02;695.91;1050.48;1455;333.33
2041-02;438.01;820.99;1442.68;225.41
2041-02;615.71;1272.16;1627.19;261.03
2041-02;574.09;1182.05;1742.7;302.89
2041-02;822.23;987.35;1616.54;453.74
2041-02;931.03;1304.77;1473.1;416.45
2041-02;885.2;1115.79;965.18;380.01
2041-02;408.86;991.96;1480.89;457.82
2041-02;896.17;1205.48;1570.12;294.59
2041-02;436.07;977.54;1482.55;228.17
2041-02;492.92;765.35;1736.3;318.61
2041-02;544.45;1465.77;1790.08;225.29
2041-02;377.51;1131.04;1453.96;367.36
2041-02;549.13;1394.23;1673.15;460.99
2041-02;475.25;1369.61;1779.32;420.96
2041-02;599.43;998.9;1112.21;400.83
2041-02;796.32;810.13;1763.79;463
2041-02;454.29;865.41;1273.65;405.33
2041-02;438.72;942.99;1184.51;372.43
2041-02;441.11;947.26;1839.34;384.51
2041-02;819.69;1119.02;1104.13;358.29
2041-02;398.58;1175.5;1144.54;390.26
2041-02;736.58;1214.63;1177.4;419.64
2041-02;821.99;1168.46;1937.38;230.4
2041-02;469.96;1174.24;NA;208.32
2041-03;770.69;800.53;1454.12;224.14
2041-03;754.76;1117.03;1615.01;400.95
2041-03;567.51;1376.69;1362.04;331.52
2041-03;778.24;1313.1;1709.73;276.38
2041-03;717.42;1088.56;1005.03;394.14
2041-03;939.11;1447.61;1662.08;394.42
2041-03;619.14;1271.77;1899.19;341.92
2041-03;895.22;1206.77;1202.55;438.27
2041-03;587.99;1066.37;1017.9;209.21
2041-03;748.7;1442.49;1292.6;462.86
2041-03;655.57;838.61;1423.72;268.87
2041-03;428.9;1105.67;1343.58;406.32
2041-03;366.2;829.78;996.85;307.2
2041-03;520.31;968.37;1896.1;270.34
2041-03;381.04;1224.47;1007.85;411.18
2041-03;665.75;826.51;1803.96;368.81
2041-03;761.22;1316.78;NA;335.39
2041-03;869.58;1222.59;1351.5;286.44
2041-03;646.5;1191.57;944.41;434.36
2041-03;635.67;1178.05;1693.64;277.66
2041-03;736.03;937.5;1725.13;291.67
2041-03;750.28;1135.14;1292.51;422.72
2041-03;500;797.29;1548.8;314.81
2041-03;736.52;790.2;1425.94;409.99
2041-03;476.54;778.15;1302.17;332.48
2041-03;591.07;873.96;1136.38;250.73
2041-03;855.33;925.03;1820.94;308.98
2041-03;642.43;1175.61;1045.94;420.05
2041-03;418.5;879.45;1111.59;415.35
2041-03;742.06;907.16;1759.61;478.77
2041-03;368.98;800.04;1573.61;423.46
2041-04;909.56;1397.01;1557.86;381.19
2041-04;593.64;1493.43;NA;343.81
2041-04;742.66;1076.24;1072.58;386.65
2041-04;802.5;1302.33;910.01;456.6
2041-04;450.65;1136.17;1495.73;432.69
2041-04;425.36;764.73;1277.21;212.33
2041-04;871.57;1265.2;1633.57;478.58
2041-04;650.01;1362.33;1913.45;348.84
2041-04;442.6;1331.12;1112.08;256.79
2041-04;855.7;1259.87;1225.93;349.82
2041-04;575.8;1356.75;1113.63;285.7
2041-04;528.34;1458.39;1581.1;409.49
2041-04;434.86;1062.61;1787.92;363.74
2041-04;405.13;750.99;1728.32;397.94
2041-04;533.04;1326.85;1470.85;375.14
2041-04;511.9;818.94;1146.74;338.7
2041-04;481.32;1194.73;1236.56;323.25
2041-04;802.63;1398.01;1636.54;349.04
2041-04;915.59;794.93;1318.95;447.53
2041-04;384;1222.02;1690.4;466.37
2041-04;754.87;1007.03;1704.33;258.43
2041-04;913.81;1069.5;1781.91;424.31
2041-04;500.37;1321.67;1206.25;475.95
2041-04;522.67;1227.3;1369.12;471.45
2041-04;649.16;816.85;1164.52;426.03
2041-04;791.41;1478.82;1429.18;397.26
2041-04;466.47;1043.37;920.31;257.54
2041-04;695.19;1121.52;1547.64;387.99
2041-04;362.21;1421.48;1562.53;314.94
2041-04;751.76;777.28;1670.75;437.1
2041-05;737.46;1378.54;1515.19;476.58
2041-05;865.95;1162.58;1150.35;446.89
2041-05;565.04;1336.82;1576.69;464.3
2041-05;384.99;869.22;1064.43;299.74
2041-05;709.24;910.64;1743.24;292.76
2041-05;445.17;1284.72;1181.33;398.79
2041-05;787.67;1092.04;1366.65;269.57
2041-05;783.54;1098.81;1651.21;206.91
2041-05;464.4;1305.32;1519.8;392.33
2041-05;876.76;923.3;1680.21;472.84
2041-05;576.88;922.87;1270.47;443.44
2041-05;938.91;1292.27;1658.19;235.73
2041-05;362.05;1079.45;925.82;226.77
2041-05;453.74;775.37;1245.4;372.35
2041-05;834.78;1084.72;1103.87;216.79
2041-05;381.59;1005.02;1947.81;363.33
2041-05;381.97;1394.56;1651.83;436.13
2041-05;463.69;1405.7;1447.21;372.24
2041-05;657.16;996.5;1792.51;327.57
2041-05;760.15;1162.72;1255.51;440.33
2041-05;746.42;1317;1658.32;392.81
2041-05;903.29;1380.73;1337.11;472.22
2041-05;440.33;1071.51;992.47;282.33
2041-05;832.45;852.62;1534.6;340.16
2041-05;391.4;1295.74;1919.72;459.96
2041-05;768.99;1184.8;1457.74;285.55
2041-05;571.17;1244.71;1919.36;203.35
2041-05;504.45;856.59;1737.46;232.9
2041-05;830.35;971.54;1115.73;398.6
2041-05;383.84;884.63;1341.18;477.38
2041-05;805.29;1098.94;1739.04;443.67
2041-06;661.32;864.93;1004.54;354.04
2041-06;774.99;1019.33;1650.89;478.3
2041-06;401.66;1053.75;1703.29;236.31
2041-06;817.18;1424.87;1717.38;325.49
2041-06;906.6;1114.92;1501.54;458.21
2041-06;868.55;1057.33;1224.63;387.99
2041-06;563.59;1443.6;1699.91;292.75
2041-06;774.07;795.32;1818.81;306.75
2041-06;806.78;994.11;946.21;258.13
2041-06;374.37;1179.86;1048.73;315.74
2041-06;711.23;1027.38;1360.24;454.36
2041-06;784.62;957.91;1202.56;298.49
2041-06;477.24;1391.8;982.42;276.07
2041-06;866.92;848.37;1792.1;278.15
2041-06;692.6;1391.76;1015.42;268.85
2041-06;848.11;1035.66;1346.75;240.02
2041-06;864.67;1059.64;1766.17;402.38
2041-06;562.54;1110.92;1031.36;258.37
2041-06;669.3;904.92;1409.75;289.29
2041-06;934.69;1385.04;1349.28;345.93
2041-06;396.53;985.95;1785.12;320.57
2041-06;531.69;1277.47;950.16;352.35
2041-06;597.8;813.55;1402.8;479.8
2041-06;708.85;789.46;1438.07;203.05
2041-06;909.52;951.33;903.94;430.17
2041-06;925.41;924.62;1225.3;245.86
2041-06;689.36;1231.57;1072.08;409.28
2041-06;620.2;913.59;1836.26;458.71
2041-06;798.1;836.56;1759.45;355.45
2041-06;776.38;956.01;1323.6;478.36
2041-07;711.5;1169.81;1102.96;293.11
2041-07;434.61;1416.65;1922.02;312.23
2041-07;738.13;1018.7;1889.23;268.35
2041-07;931;1435.68;1439.77;233.24
2041-07;680.39;1463.05;1582.56;402.51
2041-07;607.12;915.59;1586.46;232.53
2041-07;742.34;1130.37;1668.43;452.03
2041-07;408.65;1468.58;1648.81;334.93
2041-07;893.37;911.93;1169.23;408.57
2041-07;896.75;1050.52;1337.38;230.09
2041-07;482.06;1264.33;1464.2;316.53
2041-07;734.64;1180.82;1668.15;269.05
2041-07;519.01;887.2;1787.76;370.61
2041-07;568.04;1427.28;1723.93;357.21
2041-07;582.37;1070.56;1181.8;262.43
2041-07;781.93;1223.63;1030.99;388.37
2041-07;929.93;847.19;1397.92;233.69
2041-07;758.57;1015.58;1940.53;314.49
2041-07;732.11;1425.51;955.26;302.34
2041-07;439.21;1011.1;1813.95;317.34
2041-07;550.29;1360.85;1796.52;466.67
2041-07;628.33;1092.02;1086.91;366.76
2041-07;372.4;937.33;1766.19;307.45
2041-07;436.95;755.97;902.24;264.22
2041-07;942.99;763.71;1497.69;419.19
2041-07;859.81;1144.69;1180.92;262
2041-07;832.97;789.38;NA;273.37
2041-07;792.19;874.49;1214.6;266.17
2041-07;450;879.96;1808.45;249.57
2041-07;471.19;1042.52;1715.61;402.19
2041-07;628.18;1284.93;1892.7;464.27
2041-08;635.31;1264.99;905.86;272.61
2041-08;702.17;1066.44;1086.98;255.46
2041-08;646.43;1065.98;1897.41;222.61
2041-08;759.77;1331.85;1857.11;437.19
2041-08;601.8;788.82;1269.21;398.65
2041-08;504.06;1484.13;1782.92;327.03
2041-08;797.43;1425.18;1594.69;219.46
2041-08;924.79;1245.31;1750.32;205.52
2041-08;460.62;911.4;1329.88;336.61
2041-08;472.85;868.59;1696.03;365.58
2041-08;596.54;977.3;1593.69;437.07
2041-08;502.94;1092.46;1001.51;285.55
2041-08;363.18;1335.42;947.88;457.37
2041-08;930.67;1019.28;1188.87;213.85
2041-08;623.65;1085.97;1099.71;368.68
2041-08;707.53;1248.53;906.26;318.29
2041-08;674.65;821.2;1021.22;302.38
2041-08;587.75;1384.42;1185.57;409.29
